"id","station","temperature","QFE","QNH","dewpoint","ceiling","humidity","createTime"
"4065263","EDNG","-6.08","967.55","1028.78","-6.45","1941.37","97.20","2022-01-15 04:34:35"
"4065264","EDNG","-6.11","967.52","1028.74","-6.48","1941.86","97.19","2022-01-15 04:35:36"
"4065265","EDNG","-6.13","967.53","1028.75","-6.50","1942.91","97.17","2022-01-15 04:36:38"
"4065266","EDNG","-6.15","967.49","1028.71","-6.52","1942.89","97.17","2022-01-15 04:37:39"
"4065267","EDNG","-6.16","967.43","1028.65","-6.54","1943.41","97.16","2022-01-15 04:38:40"
"4065268","EDNG","-6.18","967.42","1028.64","-6.56","1943.92","97.15","2022-01-15 04:39:42"
"4065269","EDNG","-6.19","967.36","1028.58","-6.57","1943.91","97.15","2022-01-15 04:40:43"
"4065270","EDNG","-6.19","967.40","1028.62","-6.57","1943.91","97.15","2022-01-15 04:41:44"
"4065271","EDNG","-6.19","967.43","1028.65","-6.57","1943.91","97.15","2022-01-15 04:42:45"
"4065272","EDNG","-6.18","967.40","1028.62","-6.56","1944.46","97.14","2022-01-15 04:43:47"
"4065273","EDNG","-6.16","967.40","1028.62","-6.54","1943.95","97.15","2022-01-15 04:45:05"
"4065274","EDNG","-6.16","967.40","1028.62","-6.54","1943.95","97.15","2022-01-15 04:45:18"
"4065275","EDNG","-6.16","967.35","1028.57","-6.54","1943.95","97.15","2022-01-15 04:51:28"
"4065276","EDNG","-6.20","967.36","1028.58","-6.58","1946.58","97.10","2022-01-15 04:52:30"
"4065277","EDNG","-6.25","967.34","1028.56","-6.64","1948.66","97.06","2022-01-15 04:53:32"
"4065278","EDNG","-6.30","967.30","1028.51","-6.69","1950.74","97.02","2022-01-15 04:54:33"
"4065279","EDNG","-6.34","967.29","1028.50","-6.74","1952.30","96.99","2022-01-15 04:55:34"
"4065280","EDNG","-6.39","967.29","1028.50","-6.79","1954.38","96.95","2022-01-15 04:56:35"
"4065281","EDNG","-6.44","967.34","1028.56","-6.85","1956.46","96.91","2022-01-15 04:57:37"
"4065282","EDNG","-6.48","967.30","1028.51","-6.89","1958.55","96.87","2022-01-15 04:58:38"
"4065283","EDNG","-6.52","967.30","1028.51","-6.94","1960.64","96.83","2022-01-15 04:59:39"
"4065284","EDNG","-6.55","967.26","1028.47","-6.97","1962.20","96.80","2022-01-15 05:00:40"
"4065285","EDNG","-6.58","967.23","1028.44","-7.01","1963.77","96.77","2022-01-15 05:01:42"
"4065286","EDNG","-6.60","967.29","1028.50","-7.03","1964.82","96.75","2022-01-15 05:02:43"
"4065287","EDNG","-6.61","967.30","1028.51","-7.04","1965.87","96.73","2022-01-15 05:03:44"
"4065288","EDNG","-6.61","967.33","1028.54","-7.04","1965.87","96.73","2022-01-15 05:04:45"
"4065289","EDNG","-6.61","967.30","1028.51","-7.04","1966.41","96.72","2022-01-15 05:05:47"
"4065290","EDNG","-6.60","967.29","1028.50","-7.03","1966.43","96.72","2022-01-15 05:06:48"
"4065291","EDNG","-6.59","967.30","1028.51","-7.02","1966.44","96.72","2022-01-15 05:07:49"
"4065292","EDNG","-6.58","967.28","1028.49","-7.01","1966.46","96.72","2022-01-15 05:08:50"
"4065293","EDNG","-6.57","967.32","1028.53","-7.01","1967.54","96.70","2022-01-15 05:09:52"
"4065294","EDNG","-6.57","967.35","1028.57","-7.01","1968.08","96.69","2022-01-15 05:10:53"
"4065295","EDNG","-6.58","967.31","1028.52","-7.02","1968.60","96.68","2022-01-15 05:11:55"
"4065296","EDNG","-6.59","967.26","1028.47","-7.03","1969.66","96.66","2022-01-15 05:12:56"
"4065297","EDNG","-6.61","967.23","1028.44","-7.05","1970.17","96.65","2022-01-15 05:13:57"
"4065298","EDNG","-6.64","967.23","1028.44","-7.09","1971.74","96.62","2022-01-15 05:14:58"
"4065299","EDNG","-6.67","967.20","1028.41","-7.12","1973.30","96.59","2022-01-15 05:15:59"
"4065300","EDNG","-6.70","967.24","1028.45","-7.15","1974.33","96.57","2022-01-15 05:17:01"
"4065301","EDNG","-6.73","967.25","1028.46","-7.19","1976.43","96.53","2022-01-15 05:18:02"
"4065302","EDNG","-6.76","967.31","1028.52","-7.22","1977.46","96.51","2022-01-15 05:19:03"
"4065303","EDNG","-6.79","967.35","1028.57","-7.26","1979.02","96.48","2022-01-15 05:20:04"
"4065304","EDNG","-6.82","967.31","1028.52","-7.29","1981.13","96.44","2022-01-15 05:21:06"
"4065305","EDNG","-6.84","967.30","1028.51","-7.31","1982.71","96.41","2022-01-15 05:22:08"
"4065306","EDNG","-6.87","967.25","1028.46","-7.35","1983.73","96.39","2022-01-15 05:23:09"
"4065307","EDNG","-6.89","967.26","1028.47","-7.37","1985.31","96.36","2022-01-15 05:24:11"
"4065308","EDNG","-6.90","967.29","1028.50","-7.38","1985.83","96.35","2022-01-15 05:25:12"
"4065309","EDNG","-6.91","967.30","1028.51","-7.39","1986.35","96.34","2022-01-15 05:26:13"
"4065310","EDNG","-6.91","967.30","1028.51","-7.39","1986.35","96.34","2022-01-15 05:27:14"
"4065311","EDNG","-6.91","967.26","1028.47","-7.39","1986.89","96.33","2022-01-15 05:28:16"
"4065312","EDNG","-6.92","967.26","1028.47","-7.40","1986.87","96.33","2022-01-15 05:29:17"
"4065313","EDNG","-6.92","967.24","1028.45","-7.40","1986.34","96.34","2022-01-15 05:30:18"
"4065314","EDNG","-6.92","967.33","1028.54","-7.40","1986.34","96.34","2022-01-15 05:31:19"
"4065315","EDNG","-6.91","967.29","1028.50","-7.39","1985.82","96.35","2022-01-15 05:32:21"
"4065316","EDNG","-6.90","967.36","1028.58","-7.38","1984.22","96.38","2022-01-15 05:33:22"
"4065317","EDNG","-6.89","967.36","1028.58","-7.37","1983.16","96.40","2022-01-15 05:34:23"
"4065318","EDNG","-6.87","967.41","1028.63","-7.34","1982.12","96.42","2022-01-15 05:35:25"
"4065319","EDNG","-6.85","967.37","1028.59","-7.32","1981.08","96.44","2022-01-15 05:36:26"
"4065320","EDNG","-6.84","967.39","1028.61","-7.31","1980.56","96.45","2022-01-15 05:37:27"
"4065321","EDNG","-6.84","967.37","1028.59","-7.31","1980.56","96.45","2022-01-15 05:38:29"
"4065322","EDNG","-6.84","967.37","1028.59","-7.31","1980.56","96.45","2022-01-15 05:39:30"
"4065323","EDNG","-6.85","967.36","1028.58","-7.32","1980.54","96.45","2022-01-15 05:40:31"
"4065324","EDNG","-6.85","967.36","1028.58","-7.32","1980.54","96.45","2022-01-15 05:41:32"
"4065325","EDNG","-6.85","967.42","1028.64","-7.32","1980.54","96.45","2022-01-15 05:42:34"
"4065326","EDNG","-6.83","967.33","1028.54","-7.30","1980.57","96.45","2022-01-15 05:43:36"
"4065327","EDNG","-6.80","967.39","1028.61","-7.27","1980.08","96.46","2022-01-15 05:44:37"
"4065328","EDNG","-6.78","967.35","1028.57","-7.25","1979.58","96.47","2022-01-15 05:45:38"
"4065329","EDNG","-6.75","967.34","1028.56","-7.22","1979.62","96.47","2022-01-15 05:46:39"
"4065330","EDNG","-6.74","967.34","1028.56","-7.21","1980.18","96.46","2022-01-15 05:47:40"
"4065331","EDNG","-6.74","967.34","1028.56","-7.21","1980.71","96.45","2022-01-15 05:48:41"
"4065332","EDNG","-6.76","967.31","1028.52","-7.23","1981.22","96.44","2022-01-15 05:49:42"
"4065333","EDNG","-6.77","967.38","1028.60","-7.24","1982.28","96.42","2022-01-15 05:50:43"
"4065334","EDNG","-6.77","967.38","1028.60","-7.24","1982.82","96.41","2022-01-15 05:51:44"
"4065335","EDNG","-6.76","967.37","1028.59","-7.23","1982.83","96.41","2022-01-15 05:52:46"
"4065336","EDNG","-6.74","967.38","1028.60","-7.21","1982.86","96.41","2022-01-15 05:53:47"
"4065337","EDNG","-6.72","967.37","1028.59","-7.19","1982.36","96.42","2022-01-15 05:54:48"
"4065338","EDNG","-6.68","967.34","1028.56","-7.15","1982.42","96.42","2022-01-15 05:55:49"
"4065339","EDNG","-6.63","967.35","1028.57","-7.10","1981.43","96.44","2022-01-15 05:56:50"
"4065340","EDNG","-6.56","967.34","1028.56","-7.03","1979.38","96.48","2022-01-15 05:57:51"
"4065341","EDNG","-6.47","967.30","1028.51","-6.93","1977.37","96.52","2022-01-15 05:58:53"
"4065342","EDNG","-6.36","967.29","1028.50","-6.81","1974.31","96.58","2022-01-15 05:59:54"
"4065343","EDNG","-6.25","967.29","1028.50","-6.70","1971.78","96.63","2022-01-15 06:00:55"
"4065344","EDNG","-6.15","967.19","1028.40","-6.59","1968.70","96.69","2022-01-15 06:01:56"
"4065345","EDNG","-6.06","967.23","1028.44","-6.49","1966.13","96.74","2022-01-15 06:02:57"
"4065346","EDNG","-5.98","967.22","1028.43","-6.41","1964.63","96.77","2022-01-15 06:03:59"
"4065347","EDNG","-5.91","967.22","1028.43","-6.34","1963.11","96.80","2022-01-15 06:05:00"
"4065348","EDNG","-5.86","967.26","1028.47","-6.28","1962.64","96.81","2022-01-15 06:06:01"
"4065349","EDNG","-5.82","967.20","1028.41","-6.24","1961.62","96.83","2022-01-15 06:07:03"
"4065350","EDNG","-5.80","967.28","1028.49","-6.22","1961.11","96.84","2022-01-15 06:08:04"
"4065351","EDNG","-5.79","967.28","1028.49","-6.21","1961.12","96.84","2022-01-15 06:09:05"
"4065352","EDNG","-5.78","967.29","1028.50","-6.20","1961.14","96.84","2022-01-15 06:10:06"
"4065353","EDNG","-5.75","967.29","1028.50","-6.17","1960.64","96.85","2022-01-15 06:11:07"
"4065354","EDNG","-5.71","967.31","1028.52","-6.13","1959.62","96.87","2022-01-15 06:12:09"
"4065355","EDNG","-5.66","967.31","1028.52","-6.07","1958.06","96.90","2022-01-15 06:13:10"
"4065356","EDNG","-5.60","967.28","1028.49","-6.01","1957.07","96.92","2022-01-15 06:14:11"
"4065357","EDNG","-5.54","967.23","1028.44","-5.95","1955.53","96.95","2022-01-15 06:15:12"
"4065358","EDNG","-5.50","967.23","1028.44","-5.91","1955.04","96.96","2022-01-15 06:16:13"
"4065359","EDNG","-5.46","967.26","1028.47","-5.86","1954.55","96.97","2022-01-15 06:17:14"
"4065360","EDNG","-5.43","967.26","1028.47","-5.83","1954.05","96.98","2022-01-15 06:18:15"
"4065361","EDNG","-5.42","967.26","1028.47","-5.82","1954.07","96.98","2022-01-15 06:19:17"
"4065362","EDNG","-5.41","967.26","1028.47","-5.81","1954.62","96.97","2022-01-15 06:20:18"
"4065363","EDNG","-5.42","967.25","1028.46","-5.83","1955.15","96.96","2022-01-15 06:21:19"
"4065364","EDNG","-5.43","967.25","1028.46","-5.84","1956.22","96.94","2022-01-15 06:22:20"
"4065365","EDNG","-5.45","967.25","1028.46","-5.86","1957.27","96.92","2022-01-15 06:23:21"
"4065366","EDNG","-5.48","967.25","1028.46","-5.89","1958.31","96.90","2022-01-15 06:24:22"
"4065367","EDNG","-5.52","967.28","1028.49","-5.94","1959.88","96.87","2022-01-15 06:25:23"
"4065368","EDNG","-5.56","967.28","1028.49","-5.98","1961.99","96.83","2022-01-15 06:26:24"
"4065369","EDNG","-5.61","967.28","1028.49","-6.04","1964.62","96.78","2022-01-15 06:27:25"
"4065370","EDNG","-5.65","967.28","1028.49","-6.08","1966.18","96.75","2022-01-15 06:28:26"
"4065371","EDNG","-5.66","967.27","1028.48","-6.09","1966.17","96.75","2022-01-15 06:29:28"
"4065372","EDNG","-5.67","967.26","1028.47","-6.10","1966.16","96.75","2022-01-15 06:30:29"
"4065373","EDNG","-5.66","967.26","1028.47","-6.09","1966.17","96.75","2022-01-15 06:31:30"
"4065374","EDNG","-5.66","967.30","1028.51","-6.09","1966.17","96.75","2022-01-15 06:32:31"
"4065375","EDNG","-5.67","967.30","1028.51","-6.10","1966.70","96.74","2022-01-15 06:33:32"
"4065376","EDNG","-5.69","967.29","1028.50","-6.13","1967.75","96.72","2022-01-15 06:34:33"
"4065377","EDNG","-5.71","967.28","1028.49","-6.15","1968.80","96.70","2022-01-15 06:35:34"
"4065378","EDNG","-5.75","967.31","1028.52","-6.19","1969.82","96.68","2022-01-15 06:36:36"
"4065379","EDNG","-5.79","967.24","1028.45","-6.24","1971.93","96.64","2022-01-15 06:37:37"
"4065380","EDNG","-5.84","967.25","1028.46","-6.29","1973.47","96.61","2022-01-15 06:38:38"
"4065381","EDNG","-5.89","967.22","1028.43","-6.35","1975.56","96.57","2022-01-15 06:39:39"
"4065382","EDNG","-5.94","967.24","1028.45","-6.40","1977.11","96.54","2022-01-15 06:40:40"
"4065383","EDNG","-5.98","967.24","1028.45","-6.45","1979.21","96.50","2022-01-15 06:41:41"
"4065384","EDNG","-6.01","967.23","1028.44","-6.48","1980.78","96.47","2022-01-15 06:42:42"
"4065385","EDNG","-6.05","967.26","1028.47","-6.52","1982.88","96.43","2022-01-15 06:43:43"
"4065386","EDNG","-6.10","967.29","1028.50","-6.58","1984.42","96.40","2022-01-15 06:44:44"
"4065387","EDNG","-6.13","967.29","1028.50","-6.61","1985.46","96.38","2022-01-15 06:45:45"
"4065388","EDNG","-6.17","967.31","1028.52","-6.65","1986.47","96.36","2022-01-15 06:46:46"
"4065389","EDNG","-6.21","967.26","1028.47","-6.70","1988.03","96.33","2022-01-15 06:47:48"
"4065390","EDNG","-6.25","967.30","1028.51","-6.74","1989.59","96.30","2022-01-15 06:48:49"
"4065391","EDNG","-6.30","967.30","1028.51","-6.80","1991.12","96.27","2022-01-15 06:49:50"
"4065392","EDNG","-6.34","967.31","1028.52","-6.84","1992.68","96.24","2022-01-15 06:50:51"
"4065393","EDNG","-6.39","967.29","1028.50","-6.89","1994.21","96.21","2022-01-15 06:51:52"
"4065394","EDNG","-6.43","967.38","1028.60","-6.94","1995.23","96.19","2022-01-15 06:52:53"
"4065395","EDNG","-6.46","967.39","1028.61","-6.97","1995.72","96.18","2022-01-15 06:53:54"
"4065396","EDNG","-6.47","967.36","1028.58","-6.98","1995.70","96.18","2022-01-15 06:54:55"
"4065397","EDNG","-6.46","967.31","1028.52","-6.97","1995.18","96.19","2022-01-15 06:55:56"
"4065398","EDNG","-6.45","967.32","1028.53","-6.95","1993.57","96.22","2022-01-15 06:56:57"
"4065399","EDNG","-6.43","967.38","1028.60","-6.93","1992.53","96.24","2022-01-15 06:57:59"
"4065400","EDNG","-6.41","967.34","1028.56","-6.90","1990.94","96.27","2022-01-15 06:59:00"
"4065401","EDNG","-6.39","967.37","1028.59","-6.88","1990.43","96.28","2022-01-15 07:00:01"
"4065402","EDNG","-6.39","967.46","1028.68","-6.88","1989.36","96.30","2022-01-15 07:01:02"
"4065403","EDNG","-6.40","967.46","1028.68","-6.89","1989.34","96.30","2022-01-15 07:02:03"
"4065404","EDNG","-6.42","967.42","1028.64","-6.91","1989.31","96.30","2022-01-15 07:03:04"
"4065405","EDNG","-6.44","967.41","1028.63","-6.93","1989.27","96.30","2022-01-15 07:04:06"
"4065406","EDNG","-6.44","967.43","1028.65","-6.93","1988.73","96.31","2022-01-15 07:05:07"
"4065407","EDNG","-6.42","967.43","1028.65","-6.91","1987.15","96.34","2022-01-15 07:06:08"
"4065408","EDNG","-6.38","967.47","1028.69","-6.86","1985.59","96.37","2022-01-15 07:07:10"
"4065409","EDNG","-6.32","967.42","1028.64","-6.79","1982.99","96.42","2022-01-15 07:08:11"
"4065410","EDNG","-6.27","967.43","1028.65","-6.74","1980.37","96.47","2022-01-15 07:09:12"
"4065411","EDNG","-6.21","967.43","1028.65","-6.67","1977.77","96.52","2022-01-15 07:10:14"
"4065412","EDNG","-6.17","967.47","1028.69","-6.63","1975.14","96.57","2022-01-15 07:11:15"
"4065413","EDNG","-6.13","967.44","1028.66","-6.58","1973.04","96.61","2022-01-15 07:12:17"
"4065414","EDNG","-6.09","967.48","1028.70","-6.53","1970.94","96.65","2022-01-15 07:13:18"
"4065415","EDNG","-6.07","967.43","1028.65","-6.51","1969.35","96.68","2022-01-15 07:14:20"
"4065416","EDNG","-6.05","967.40","1028.62","-6.49","1967.76","96.71","2022-01-15 07:15:21"
"4065417","EDNG","-6.02","967.38","1028.60","-6.45","1966.73","96.73","2022-01-15 07:16:22"
"4065418","EDNG","-6.00","967.37","1028.59","-6.43","1965.14","96.76","2022-01-15 07:17:24"
"4065419","EDNG","-5.98","967.36","1028.58","-6.41","1964.09","96.78","2022-01-15 07:18:25"
"4065420","EDNG","-5.96","967.42","1028.64","-6.39","1963.04","96.80","2022-01-15 07:19:27"
"4065421","EDNG","-5.94","967.42","1028.64","-6.36","1962.53","96.81","2022-01-15 07:20:28"
"4065422","EDNG","-5.93","967.42","1028.64","-6.35","1962.54","96.81","2022-01-15 07:21:29"
"4065423","EDNG","-5.93","967.35","1028.57","-6.35","1962.54","96.81","2022-01-15 07:22:31"
"4065424","EDNG","-5.93","967.35","1028.57","-6.36","1963.08","96.80","2022-01-15 07:23:32"
"4065425","EDNG","-5.95","967.35","1028.57","-6.38","1963.59","96.79","2022-01-15 07:24:33"
"4065426","EDNG","-5.97","967.43","1028.65","-6.40","1964.64","96.77","2022-01-15 07:25:34"
"4065427","EDNG","-6.00","967.40","1028.62","-6.43","1965.68","96.75","2022-01-15 07:26:35"
"4065428","EDNG","-6.03","967.46","1028.68","-6.47","1967.25","96.72","2022-01-15 07:27:37"
"4065429","EDNG","-6.06","967.43","1028.65","-6.50","1968.29","96.70","2022-01-15 07:28:38"
"4065430","EDNG","-6.08","967.36","1028.58","-6.52","1969.34","96.68","2022-01-15 07:29:39"
"4065431","EDNG","-6.09","967.36","1028.58","-6.53","1969.86","96.67","2022-01-15 07:30:41"
"4065432","EDNG","-6.10","967.36","1028.58","-6.54","1970.39","96.66","2022-01-15 07:31:42"
"4065433","EDNG","-6.11","967.36","1028.58","-6.56","1971.45","96.64","2022-01-15 07:32:44"
"4065434","EDNG","-6.12","967.35","1028.57","-6.57","1972.51","96.62","2022-01-15 07:33:45"
"4065435","EDNG","-6.13","967.46","1028.68","-6.58","1973.58","96.60","2022-01-15 07:34:47"
"4065436","EDNG","-6.15","967.41","1028.63","-6.60","1974.63","96.58","2022-01-15 07:35:48"
"4065437","EDNG","-6.18","967.38","1028.60","-6.64","1975.66","96.56","2022-01-15 07:36:49"
"4065438","EDNG","-6.20","967.42","1028.64","-6.66","1977.25","96.53","2022-01-15 07:37:51"
"4065439","EDNG","-6.22","967.35","1028.57","-6.68","1978.83","96.50","2022-01-15 07:39:22"
"4065440","EDNG","-6.22","967.35","1028.57","-6.68","1978.83","96.50","2022-01-15 07:39:25"
"4065441","EDNG","-6.23","967.41","1028.63","-6.69","1978.82","96.50","2022-01-15 07:41:48"
"4065442","EDNG","-6.20","967.32","1028.53","-6.66","1978.33","96.51","2022-01-15 07:42:49"
"4065443","EDNG","-6.18","967.36","1028.58","-6.64","1977.82","96.52","2022-01-15 07:43:51"
"4065444","EDNG","-6.15","967.39","1028.61","-6.61","1976.78","96.54","2022-01-15 07:44:52"
"4065445","EDNG","-6.13","967.39","1028.61","-6.59","1975.74","96.56","2022-01-15 07:45:54"
"4065446","EDNG","-6.11","967.36","1028.58","-6.57","1975.23","96.57","2022-01-15 07:46:55"
"4065447","EDNG","-6.09","967.44","1028.66","-6.54","1974.72","96.58","2022-01-15 07:47:56"
"4065448","EDNG","-6.08","967.43","1028.65","-6.53","1974.19","96.59","2022-01-15 07:48:58"
"4065449","EDNG","-6.08","967.40","1028.62","-6.53","1974.19","96.59","2022-01-15 07:49:59"
"4065450","EDNG","-6.09","967.37","1028.59","-6.54","1974.18","96.59","2022-01-15 07:51:00"
"4065451","EDNG","-6.11","967.41","1028.63","-6.56","1974.69","96.58","2022-01-15 07:52:02"
"4065452","EDNG","-6.13","967.38","1028.60","-6.59","1975.20","96.57","2022-01-15 07:53:03"
"4065453","EDNG","-6.14","967.34","1028.56","-6.60","1975.72","96.56","2022-01-15 07:54:05"
"4065454","EDNG","-6.13","967.37","1028.59","-6.59","1975.74","96.56","2022-01-15 07:55:06"
"4065455","EDNG","-6.13","967.41","1028.63","-6.59","1975.74","96.56","2022-01-15 07:56:07"
"4065456","EDNG","-6.11","967.45","1028.67","-6.57","1976.31","96.55","2022-01-15 07:57:09"
"4065457","EDNG","-6.10","967.42","1028.64","-6.56","1976.32","96.55","2022-01-15 07:58:10"
"4065458","EDNG","-6.08","967.41","1028.63","-6.54","1976.35","96.55","2022-01-15 07:59:11"
"4065459","EDNG","-6.06","967.39","1028.61","-6.52","1976.38","96.55","2022-01-15 08:00:13"
"4065460","EDNG","-6.04","967.42","1028.64","-6.50","1975.87","96.56","2022-01-15 08:01:14"
"4065461","EDNG","-6.03","967.42","1028.64","-6.49","1976.43","96.55","2022-01-15 08:02:15"
"4065462","EDNG","-6.02","967.41","1028.63","-6.48","1976.44","96.55","2022-01-15 08:03:17"
"4065463","EDNG","-6.01","967.35","1028.57","-6.47","1977.00","96.54","2022-01-15 08:04:18"
"4065464","EDNG","-6.00","967.39","1028.61","-6.46","1978.10","96.52","2022-01-15 08:05:19"
"4065465","EDNG","-5.99","967.39","1028.61","-6.45","1978.65","96.51","2022-01-15 08:06:21"
"4065466","EDNG","-5.98","967.39","1028.61","-6.45","1979.21","96.50","2022-01-15 08:07:22"
"4065467","EDNG","-5.98","967.35","1028.57","-6.45","1979.75","96.49","2022-01-15 08:08:23"
"4065468","EDNG","-5.98","967.33","1028.54","-6.45","1981.37","96.46","2022-01-15 08:09:25"
"4065469","EDNG","-5.99","967.33","1028.54","-6.47","1983.52","96.42","2022-01-15 08:10:27"
"4065470","EDNG","-6.00","967.29","1028.50","-6.48","1985.12","96.39","2022-01-15 08:11:28"
"4065471","EDNG","-6.03","967.32","1028.53","-6.52","1987.24","96.35","2022-01-15 08:12:29"
"4065472","EDNG","-6.05","967.32","1028.53","-6.54","1989.91","96.30","2022-01-15 08:13:31"
"4065473","EDNG","-6.09","967.33","1028.54","-6.59","1993.10","96.24","2022-01-15 08:14:32"
"4065474","EDNG","-6.12","967.37","1028.59","-6.63","1996.29","96.18","2022-01-15 08:15:33"
"4065475","EDNG","-6.17","967.35","1028.57","-6.69","2000.00","96.11","2022-01-15 08:16:35"
"4065476","EDNG","-6.21","967.43","1028.65","-6.74","2003.72","96.04","2022-01-15 08:17:36"
"4065477","EDNG","-6.26","967.39","1028.61","-6.80","2007.43","95.97","2022-01-15 08:18:38"
"4065478","EDNG","-6.31","967.42","1028.64","-6.86","2011.13","95.90","2022-01-15 08:19:39"
"4065479","EDNG","-6.35","967.44","1028.66","-6.90","2014.85","95.83","2022-01-15 08:20:40"
"4065480","EDNG","-6.40","967.45","1028.67","-6.96","2017.47","95.78","2022-01-15 08:21:41"
"4065481","EDNG","-6.43","967.41","1028.63","-7.00","2020.12","95.73","2022-01-15 08:22:43"
"4065482","EDNG","-6.46","967.44","1028.66","-7.03","2022.24","95.69","2022-01-15 08:23:45"
"4065483","EDNG","-6.48","967.43","1028.65","-7.06","2023.28","95.67","2022-01-15 08:24:46"
"4065484","EDNG","-6.48","967.43","1028.65","-7.06","2023.83","95.66","2022-01-15 08:25:47"
"4065485","EDNG","-6.48","967.45","1028.67","-7.06","2024.37","95.65","2022-01-15 08:26:49"
"4065486","EDNG","-6.46","967.45","1028.67","-7.04","2023.32","95.67","2022-01-15 08:27:50"
"4065487","EDNG","-6.43","967.36","1028.58","-7.00","2022.29","95.69","2022-01-15 08:28:51"
"4065488","EDNG","-6.38","967.37","1028.59","-6.95","2020.76","95.72","2022-01-15 08:29:53"
"4065489","EDNG","-6.33","967.34","1028.56","-6.89","2018.14","95.77","2022-01-15 08:30:55"
"4065490","EDNG","-6.27","967.40","1028.62","-6.83","2016.63","95.80","2022-01-15 08:31:56"
"4065491","EDNG","-6.21","967.35","1028.57","-6.76","2014.57","95.84","2022-01-15 08:32:57"
"4065492","EDNG","-6.14","967.43","1028.65","-6.69","2013.07","95.87","2022-01-15 08:33:59"
"4065493","EDNG","-6.07","967.44","1028.66","-6.62","2011.02","95.91","2022-01-15 08:35:00"
"4065494","EDNG","-5.99","967.43","1028.65","-6.53","2008.45","95.96","2022-01-15 08:36:02"
"4065495","EDNG","-5.91","967.42","1028.64","-6.44","2006.42","96.00","2022-01-15 08:37:03"
"4065496","EDNG","-5.82","967.41","1028.63","-6.35","2003.86","96.05","2022-01-15 08:38:04"
"4065497","EDNG","-5.70","967.40","1028.62","-6.22","2000.27","96.12","2022-01-15 08:39:05"
"4065498","EDNG","-5.52","967.37","1028.59","-6.03","1995.68","96.21","2022-01-15 08:40:07"
"4065499","EDNG","-5.31","967.35","1028.57","-5.80","1990.04","96.32","2022-01-15 08:41:08"
"4065500","EDNG","-5.08","967.35","1028.57","-5.56","1984.42","96.43","2022-01-15 08:42:09"
"4065501","EDNG","-4.87","967.29","1028.50","-5.33","1978.75","96.54","2022-01-15 08:43:10"
"4065502","EDNG","-4.65","967.26","1028.47","-5.10","1972.54","96.66","2022-01-15 08:44:12"
"4065503","EDNG","-4.43","967.26","1028.47","-4.86","1966.31","96.78","2022-01-15 08:45:13"
"4065504","EDNG","-4.21","967.23","1028.44","-4.63","1960.61","96.89","2022-01-15 08:46:14"
"4065505","EDNG","-4.01","967.27","1028.48","-4.42","1955.42","96.99","2022-01-15 08:47:15"
"4065506","EDNG","-3.84","967.26","1028.47","-4.23","1950.17","97.09","2022-01-15 08:48:17"
"4065507","EDNG","-3.69","967.29","1028.50","-4.07","1945.98","97.17","2022-01-15 08:49:18"
"4065508","EDNG","-3.57","967.27","1028.48","-3.94","1941.75","97.25","2022-01-15 08:50:19"
"4065509","EDNG","-3.46","967.20","1028.41","-3.82","1938.60","97.31","2022-01-15 08:51:20"
"4065510","EDNG","-3.38","967.25","1028.46","-3.74","1935.95","97.36","2022-01-15 08:52:22"
"4065511","EDNG","-3.32","967.25","1028.46","-3.67","1933.83","97.40","2022-01-15 08:53:23"
"4065512","EDNG","-3.26","967.25","1028.46","-3.61","1932.26","97.43","2022-01-15 08:54:25"
"4065513","EDNG","-3.22","967.18","1028.39","-3.56","1930.66","97.46","2022-01-15 08:55:26"
"4065514","EDNG","-3.19","967.24","1028.45","-3.53","1930.14","97.47","2022-01-15 08:56:27"
"4065515","EDNG","-3.19","967.28","1028.49","-3.53","1930.14","97.47","2022-01-15 08:57:28"
"4065516","EDNG","-3.21","967.26","1028.47","-3.55","1930.67","97.46","2022-01-15 08:58:30"
"4065517","EDNG","-3.25","967.25","1028.46","-3.60","1932.27","97.43","2022-01-15 08:59:31"
"4065518","EDNG","-3.29","967.26","1028.47","-3.64","1933.87","97.40","2022-01-15 09:00:32"
"4065519","EDNG","-3.32","967.30","1028.51","-3.68","1936.57","97.35","2022-01-15 09:01:34"
"4065520","EDNG","-3.36","967.29","1028.50","-3.73","1939.27","97.30","2022-01-15 09:02:35"
"4065521","EDNG","-3.40","967.29","1028.50","-3.77","1941.96","97.25","2022-01-15 09:03:36"
"4065522","EDNG","-3.43","967.29","1028.50","-3.81","1944.67","97.20","2022-01-15 09:04:38"
"4065523","EDNG","-3.46","967.34","1028.56","-3.85","1947.37","97.15","2022-01-15 09:05:39"
"4065524","EDNG","-3.48","967.30","1028.51","-3.87","1950.64","97.09","2022-01-15 09:06:41"
"4065525","EDNG","-3.49","967.31","1028.52","-3.89","1952.82","97.05","2022-01-15 09:07:42"
"4065526","EDNG","-3.49","967.26","1028.47","-3.90","1955.02","97.01","2022-01-15 09:08:43"
"4065527","EDNG","-3.49","967.23","1028.44","-3.90","1956.67","96.98","2022-01-15 09:09:44"
"4065528","EDNG","-3.46","967.24","1028.45","-3.87","1957.26","96.97","2022-01-15 09:10:45"
"4065529","EDNG","-3.43","967.17","1028.38","-3.84","1958.40","96.95","2022-01-15 09:11:46"
"4065530","EDNG","-3.38","967.20","1028.41","-3.80","1959.01","96.94","2022-01-15 09:12:47"
